Year,Race,Session,Team,Driver,Driver Number,Compound,Tyre Life,Lap Number,Lap Times,Sector 1 Times,Sector 2 Times,Sector 3 Times
2023,Saudi Arabia,R,Mercedes,RUS,63,HARD,17.0,35,0 days 00:01:33.756000,0 days 00:00:34.486000,0 days 00:00:29.535000,0 days 00:00:29.735000
2023,Saudi Arabia,R,Mercedes,RUS,63,HARD,18.0,36,0 days 00:01:33.625000,0 days 00:00:34.459000,0 days 00:00:29.494000,0 days 00:00:29.672000
2023,Saudi Arabia,R,Mercedes,RUS,63,HARD,19.0,37,0 days 00:01:33.524000,0 days 00:00:34.432000,0 days 00:00:29.521000,0 days 00:00:29.571000
2023,Saudi Arabia,R,Mercedes,RUS,63,HARD,20.0,38,0 days 00:01:33.420000,0 days 00:00:34.261000,0 days 00:00:29.407000,0 days 00:00:29.752000
2023,Saudi Arabia,R,Mercedes,RUS,63,HARD,21.0,39,0 days 00:01:33.555000,0 days 00:00:34.407000,0 days 00:00:29.509000,0 days 00:00:29.639000
2023,Saudi Arabia,R,Mercedes,RUS,63,HARD,22.0,40,0 days 00:01:33.459000,0 days 00:00:34.440000,0 days 00:00:29.352000,0 days 00:00:29.667000
2023,Saudi Arabia,R,Mercedes,RUS,63,HARD,23.0,41,0 days 00:01:32.998000,0 days 00:00:34.181000,0 days 00:00:29.273000,0 days 00:00:29.544000
2023,Saudi Arabia,R,Mercedes,RUS,63,HARD,24.0,42,0 days 00:01:33.041000,0 days 00:00:34.243000,0 days 00:00:29.279000,0 days 00:00:29.519000
2023,Saudi Arabia,R,Mercedes,RUS,63,HARD,25.0,43,0 days 00:01:33.083000,0 days 00:00:34.195000,0 days 00:00:29.250000,0 days 00:00:29.638000
2023,Saudi Arabia,R,Mercedes,RUS,63,HARD,26.0,44,0 days 00:01:33.243000,0 days 00:00:34.260000,0 days 00:00:29.381000,0 days 00:00:29.602000
2023,Saudi Arabia,R,Mercedes,RUS,63,HARD,27.0,45,0 days 00:01:32.917000,0 days 00:00:34.139000,0 days 00:00:29.270000,0 days 00:00:29.508000
2023,Saudi Arabia,R,Mercedes,RUS,63,HARD,28.0,46,0 days 00:01:32.982000,0 days 00:00:34.188000,0 days 00:00:29.299000,0 days 00:00:29.495000
2023,Saudi Arabia,R,Mercedes,RUS,63,HARD,29.0,47,0 days 00:01:32.901000,0 days 00:00:34.167000,0 days 00:00:29.235000,0 days 00:00:29.499000
2023,Saudi Arabia,R,Mercedes,RUS,63,HARD,30.0,48,0 days 00:01:32.756000,0 days 00:00:33.841000,0 days 00:00:29.174000,0 days 00:00:29.741000
2023,Saudi Arabia,R,Mercedes,RUS,63,HARD,31.0,49,0 days 00:01:33.135000,0 days 00:00:34.245000,0 days 00:00:29.248000,0 days 00:00:29.642000
2023,Saudi Arabia,R,Mercedes,RUS,63,HARD,32.0,50,0 days 00:01:32.433000,0 days 00:00:33.785000,0 days 00:00:29.221000,0 days 00:00:29.427000
2023,Saudi Arabia,R,Mercedes,HAM,44,HARD,2.0,2,0 days 00:01:37.188000,0 days 00:00:36.475000,0 days 00:00:30.265000,0 days 00:00:30.448000
2023,Saudi Arabia,R,Mercedes,HAM,44,HARD,3.0,3,0 days 00:01:36.628000,0 days 00:00:36.103000,0 days 00:00:30.205000,0 days 00:00:30.320000
2023,Saudi Arabia,R,Mercedes,HAM,44,HARD,4.0,4,0 days 00:01:36.263000,0 days 00:00:35.850000,0 days 00:00:30.138000,0 days 00:00:30.275000
2023,Saudi Arabia,R,Mercedes,HAM,44,HARD,5.0,5,0 days 00:01:35.867000,0 days 00:00:35.612000,0 days 00:00:30.020000,0 days 00:00:30.235000
2023,Saudi Arabia,R,Mercedes,HAM,44,HARD,6.0,6,0 days 00:01:35.973000,0 days 00:00:35.513000,0 days 00:00:30.140000,0 days 00:00:30.320000
2023,Saudi Arabia,R,Mercedes,HAM,44,HARD,7.0,7,0 days 00:01:36.093000,0 days 00:00:35.669000,0 days 00:00:30.158000,0 days 00:00:30.266000
2023,Saudi Arabia,R,Mercedes,HAM,44,HARD,8.0,8,0 days 00:01:36.122000,0 days 00:00:35.713000,0 days 00:00:30.134000,0 days 00:00:30.275000
2023,Saudi Arabia,R,Mercedes,HAM,44,HARD,9.0,9,0 days 00:01:36.978000,0 days 00:00:36.517000,0 days 00:00:30.175000,0 days 00:00:30.286000
2023,Saudi Arabia,R,Mercedes,HAM,44,HARD,10.0,10,0 days 00:01:35.976000,0 days 00:00:35.711000,0 days 00:00:30.071000,0 days 00:00:30.194000
2023,Saudi Arabia,R,Mercedes,HAM,44,HARD,11.0,11,0 days 00:01:35.909000,0 days 00:00:35.495000,0 days 00:00:30.128000,0 days 00:00:30.286000
2023,Saudi Arabia,R,Mercedes,HAM,44,HARD,12.0,12,0 days 00:01:36.568000,0 days 00:00:36.173000,0 days 00:00:30.166000,0 days 00:00:30.229000
2023,Saudi Arabia,R,Mercedes,HAM,44,HARD,13.0,13,0 days 00:01:35.822000,0 days 00:00:35.518000,0 days 00:00:30.056000,0 days 00:00:30.248000
2023,Saudi Arabia,R,Mercedes,HAM,44,HARD,14.0,14,0 days 00:01:35.708000,0 days 00:00:35.503000,0 days 00:00:30.038000,0 days 00:00:30.167000
2023,Saudi Arabia,R,Mercedes,HAM,44,HARD,15.0,15,0 days 00:01:35.693000,0 days 00:00:35.337000,0 days 00:00:30.139000,0 days 00:00:30.217000
2023,Saudi Arabia,R,Mercedes,HAM,44,HARD,16.0,16,0 days 00:01:35.228000,0 days 00:00:35.358000,0 days 00:00:29.906000,0 days 00:00:29.964000
2023,Saudi Arabia,R,Mercedes,HAM,44,HARD,17.0,17,0 days 00:01:35.047000,0 days 00:00:34.931000,0 days 00:00:29.960000,0 days 00:00:30.156000
2023,Saudi Arabia,R,Mercedes,HAM,44,MEDIUM,4.0,22,0 days 00:01:35.182000,0 days 00:00:35.454000,0 days 00:00:29.800000,0 days 00:00:29.928000
2023,Saudi Arabia,R,Mercedes,HAM,44,MEDIUM,5.0,23,0 days 00:01:34.715000,0 days 00:00:35.111000,0 days 00:00:29.694000,0 days 00:00:29.910000
2023,Saudi Arabia,R,Mercedes,HAM,44,MEDIUM,6.0,24,0 days 00:01:34.335000,0 days 00:00:35.024000,0 days 00:00:29.629000,0 days 00:00:29.682000
2023,Saudi Arabia,R,Mercedes,HAM,44,MEDIUM,7.0,25,0 days 00:01:34.734000,0 days 00:00:35.197000,0 days 00:00:29.641000,0 days 00:00:29.896000
2023,Saudi Arabia,R,Mercedes,HAM,44,MEDIUM,8.0,26,0 days 00:01:33.998000,0 days 00:00:34.941000,0 days 00:00:29.463000,0 days 00:00:29.594000
2023,Saudi Arabia,R,Mercedes,HAM,44,MEDIUM,9.0,27,0 days 00:01:33.985000,0 days 00:00:35.029000,0 days 00:00:29.402000,0 days 00:00:29.554000
2023,Saudi Arabia,R,Mercedes,HAM,44,MEDIUM,10.0,28,0 days 00:01:34.234000,0 days 00:00:35.118000,0 days 00:00:29.541000,0 days 00:00:29.575000
2023,Saudi Arabia,R,Mercedes,HAM,44,MEDIUM,11.0,29,0 days 00:01:34.186000,0 days 00:00:34.887000,0 days 00:00:29.487000,0 days 00:00:29.812000
2023,Saudi Arabia,R,Mercedes,HAM,44,MEDIUM,12.0,30,0 days 00:01:34.447000,0 days 00:00:35.012000,0 days 00:00:29.603000,0 days 00:00:29.832000
2023,Saudi Arabia,R,Mercedes,HAM,44,MEDIUM,13.0,31,0 days 00:01:33.846000,0 days 00:00:34.637000,0 days 00:00:29.429000,0 days 00:00:29.780000
2023,Saudi Arabia,R,Mercedes,HAM,44,MEDIUM,14.0,32,0 days 00:01:34.071000,0 days 00:00:34.726000,0 days 00:00:29.598000,0 days 00:00:29.747000
2023,Saudi Arabia,R,Mercedes,HAM,44,MEDIUM,15.0,33,0 days 00:01:33.874000,0 days 00:00:34.799000,0 days 00:00:29.449000,0 days 00:00:29.626000
2023,Saudi Arabia,R,Mercedes,HAM,44,MEDIUM,16.0,34,0 days 00:01:33.864000,0 days 00:00:34.579000,0 days 00:00:29.516000,0 days 00:00:29.769000
2023,Saudi Arabia,R,Mercedes,HAM,44,MEDIUM,17.0,35,0 days 00:01:33.887000,0 days 00:00:34.653000,0 days 00:00:29.499000,0 days 00:00:29.735000
2023,Saudi Arabia,R,Mercedes,HAM,44,MEDIUM,18.0,36,0 days 00:01:33.390000,0 days 00:00:34.353000,0 days 00:00:29.411000,0 days 00:00:29.626000
2023,Saudi Arabia,R,Mercedes,HAM,44,MEDIUM,19.0,37,0 days 00:01:33.625000,0 days 00:00:34.300000,0 days 00:00:29.476000,0 days 00:00:29.849000
2023,Saudi Arabia,R,Mercedes,HAM,44,MEDIUM,20.0,38,0 days 00:01:33.653000,0 days 00:00:34.471000,0 days 00:00:29.423000,0 days 00:00:29.759000
2023,Saudi Arabia,R,Mercedes,HAM,44,MEDIUM,21.0,39,0 days 00:01:33.383000,0 days 00:00:34.304000,0 days 00:00:29.429000,0 days 00:00:29.650000
2023,Saudi Arabia,R,Mercedes,HAM,44,MEDIUM,22.0,40,0 days 00:01:33.507000,0 days 00:00:34.342000,0 days 00:00:29.468000,0 days 00:00:29.697000
2023,Saudi Arabia,R,Mercedes,HAM,44,MEDIUM,23.0,41,0 days 00:01:33.220000,0 days 00:00:34.246000,0 days 00:00:29.304000,0 days 00:00:29.670000
2023,Saudi Arabia,R,Mercedes,HAM,44,MEDIUM,24.0,42,0 days 00:01:33.314000,0 days 00:00:34.295000,0 days 00:00:29.309000,0 days 00:00:29.710000
2023,Saudi Arabia,R,Mercedes,HAM,44,MEDIUM,25.0,43,0 days 00:01:33.011000,0 days 00:00:34.199000,0 days 00:00:29.248000,0 days 00:00:29.564000
2023,Saudi Arabia,R,Mercedes,HAM,44,MEDIUM,26.0,44,0 days 00:01:33.099000,0 days 00:00:34.196000,0 days 00:00:29.277000,0 days 00:00:29.626000
2023,Saudi Arabia,R,Mercedes,HAM,44,MEDIUM,27.0,45,0 days 00:01:33.054000,0 days 00:00:34.154000,0 days 00:00:29.260000,0 days 00:00:29.640000
2023,Saudi Arabia,R,Mercedes,HAM,44,MEDIUM,28.0,46,0 days 00:01:33.316000,0 days 00:00:34.257000,0 days 00:00:29.363000,0 days 00:00:29.696000
2023,Saudi Arabia,R,Mercedes,HAM,44,MEDIUM,29.0,47,0 days 00:01:32.941000,0 days 00:00:34.026000,0 days 00:00:29.225000,0 days 00:00:29.690000
2023,Saudi Arabia,R,Mercedes,HAM,44,MEDIUM,30.0,48,0 days 00:01:33.367000,0 days 00:00:34.147000,0 days 00:00:29.442000,0 days 00:00:29.778000
2023,Saudi Arabia,R,Mercedes,HAM,44,MEDIUM,31.0,49,0 days 00:01:33.537000,0 days 00:00:34.370000,0 days 00:00:29.437000,0 days 00:00:29.730000
2023,Saudi Arabia,R,Mercedes,HAM,44,MEDIUM,32.0,50,0 days 00:01:33.024000,0 days 00:00:34.212000,0 days 00:00:29.210000,0 days 00:00:29.602000
2023,Saudi Arabia,R,Ferrari,SAI,55,MEDIUM,2.0,2,0 days 00:01:36.583000,0 days 00:00:36.252000,0 days 00:00:30.222000,0 days 00:00:30.109000
2023,Saudi Arabia,R,Ferrari,SAI,55,MEDIUM,3.0,3,0 days 00:01:35.354000,0 days 00:00:35.683000,0 days 00:00:29.962000,0 days 00:00:29.709000
2023,Saudi Arabia,R,Ferrari,SAI,55,MEDIUM,4.0,4,0 days 00:01:35.428000,0 days 00:00:35.562000,0 days 00:00:30.086000,0 days 00:00:29.780000
2023,Saudi Arabia,R,Ferrari,SAI,55,MEDIUM,5.0,5,0 days 00:01:35.433000,0 days 00:00:35.789000,0 days 00:00:29.919000,0 days 00:00:29.725000
2023,Saudi Arabia,R,Ferrari,SAI,55,MEDIUM,6.0,6,0 days 00:01:35.667000,0 days 00:00:35.778000,0 days 00:00:30.123000,0 days 00:00:29.766000
2023,Saudi Arabia,R,Ferrari,SAI,55,MEDIUM,7.0,7,0 days 00:01:35.216000,0 days 00:00:35.490000,0 days 00:00:30.054000,0 days 00:00:29.672000
2023,Saudi Arabia,R,Ferrari,SAI,55,MEDIUM,8.0,8,0 days 00:01:35.321000,0 days 00:00:35.571000,0 days 00:00:29.929000,0 days 00:00:29.821000
2023,Saudi Arabia,R,Ferrari,SAI,55,MEDIUM,9.0,9,0 days 00:01:36.378000,0 days 00:00:36.227000,0 days 00:00:30.143000,0 days 00:00:30.008000
2023,Saudi Arabia,R,Ferrari,SAI,55,MEDIUM,10.0,10,0 days 00:01:36.056000,0 days 00:00:35.619000,0 days 00:00:30.202000,0 days 00:00:30.235000
2023,Saudi Arabia,R,Ferrari,SAI,55,MEDIUM,11.0,11,0 days 00:01:35.842000,0 days 00:00:35.408000,0 days 00:00:30.107000,0 days 00:00:30.327000
2023,Saudi Arabia,R,Ferrari,SAI,55,MEDIUM,12.0,12,0 days 00:01:35.944000,0 days 00:00:35.558000,0 days 00:00:30.151000,0 days 00:00:30.235000
2023,Saudi Arabia,R,Ferrari,SAI,55,MEDIUM,13.0,13,0 days 00:01:35.256000,0 days 00:00:35.376000,0 days 00:00:29.991000,0 days 00:00:29.889000
2023,Saudi Arabia,R,Ferrari,SAI,55,MEDIUM,14.0,14,0 days 00:01:35.001000,0 days 00:00:34.772000,0 days 00:00:30.131000,0 days 00:00:30.098000
2023,Saudi Arabia,R,Ferrari,SAI,55,HARD,7.0,22,0 days 00:01:36.313000,0 days 00:00:36.526000,0 days 00:00:29.894000,0 days 00:00:29.893000
2023,Saudi Arabia,R,Ferrari,SAI,55,HARD,8.0,23,0 days 00:01:35.041000,0 days 00:00:35.113000,0 days 00:00:29.930000,0 days 00:00:29.998000
2023,Saudi Arabia,R,Ferrari,SAI,55,HARD,9.0,24,0 days 00:01:34.656000,0 days 00:00:35.005000,0 days 00:00:29.826000,0 days 00:00:29.825000
2023,Saudi Arabia,R,Ferrari,SAI,55,HARD,10.0,25,0 days 00:01:34.814000,0 days 00:00:34.965000,0 days 00:00:29.917000,0 days 00:00:29.932000
2023,Saudi Arabia,R,Ferrari,SAI,55,HARD,11.0,26,0 days 00:01:34.415000,0 days 00:00:34.872000,0 days 00:00:29.823000,0 days 00:00:29.720000
2023,Saudi Arabia,R,Ferrari,SAI,55,HARD,12.0,27,0 days 00:01:34.539000,0 days 00:00:34.795000,0 days 00:00:29.855000,0 days 00:00:29.889000
2023,Saudi Arabia,R,Ferrari,SAI,55,HARD,13.0,28,0 days 00:01:34.762000,0 days 00:00:34.873000,0 days 00:00:29.997000,0 days 00:00:29.892000
2023,Saudi Arabia,R,Ferrari,SAI,55,HARD,14.0,29,0 days 00:01:34.331000,0 days 00:00:34.597000,0 days 00:00:29.842000,0 days 00:00:29.892000
2023,Saudi Arabia,R,Ferrari,SAI,55,HARD,15.0,30,0 days 00:01:34.498000,0 days 00:00:34.735000,0 days 00:00:29.891000,0 days 00:00:29.872000
2023,Saudi Arabia,R,Ferrari,SAI,55,HARD,16.0,31,0 days 00:01:34.104000,0 days 00:00:34.493000,0 days 00:00:29.748000,0 days 00:00:29.863000
2023,Saudi Arabia,R,Ferrari,SAI,55,HARD,17.0,32,0 days 00:01:33.867000,0 days 00:00:34.447000,0 days 00:00:29.646000,0 days 00:00:29.774000
2023,Saudi Arabia,R,Ferrari,SAI,55,HARD,18.0,33,0 days 00:01:33.989000,0 days 00:00:34.573000,0 days 00:00:29.650000,0 days 00:00:29.766000
2023,Saudi Arabia,R,Ferrari,SAI,55,HARD,19.0,34,0 days 00:01:33.861000,0 days 00:00:34.467000,0 days 00:00:29.626000,0 days 00:00:29.768000
2023,Saudi Arabia,R,Ferrari,SAI,55,HARD,20.0,35,0 days 00:01:33.862000,0 days 00:00:34.441000,0 days 00:00:29.663000,0 days 00:00:29.758000
2023,Saudi Arabia,R,Ferrari,SAI,55,HARD,21.0,36,0 days 00:01:33.539000,0 days 00:00:34.290000,0 days 00:00:29.568000,0 days 00:00:29.681000
2023,Saudi Arabia,R,Ferrari,SAI,55,HARD,22.0,37,0 days 00:01:33.803000,0 days 00:00:34.365000,0 days 00:00:29.664000,0 days 00:00:29.774000
2023,Saudi Arabia,R,Ferrari,SAI,55,HARD,23.0,38,0 days 00:01:33.913000,0 days 00:00:34.618000,0 days 00:00:29.541000,0 days 00:00:29.754000
2023,Saudi Arabia,R,Ferrari,SAI,55,HARD,24.0,39,0 days 00:01:33.465000,0 days 00:00:34.249000,0 days 00:00:29.564000,0 days 00:00:29.652000
2023,Saudi Arabia,R,Ferrari,SAI,55,HARD,25.0,40,0 days 00:01:33.403000,0 days 00:00:34.251000,0 days 00:00:29.511000,0 days 00:00:29.641000
2023,Saudi Arabia,R,Ferrari,SAI,55,HARD,26.0,41,0 days 00:01:33.411000,0 days 00:00:34.220000,0 days 00:00:29.557000,0 days 00:00:29.634000
2023,Saudi Arabia,R,Ferrari,SAI,55,HARD,27.0,42,0 days 00:01:33.432000,0 days 00:00:34.319000,0 days 00:00:29.445000,0 days 00:00:29.668000
2023,Saudi Arabia,R,Ferrari,SAI,55,HARD,28.0,43,0 days 00:01:33.288000,0 days 00:00:34.156000,0 days 00:00:29.532000,0 days 00:00:29.600000
2023,Saudi Arabia,R,Ferrari,SAI,55,HARD,29.0,44,0 days 00:01:33.358000,0 days 00:00:34.201000,0 days 00:00:29.459000,0 days 00:00:29.698000
2023,Saudi Arabia,R,Ferrari,SAI,55,HARD,30.0,45,0 days 00:01:33.512000,0 days 00:00:34.267000,0 days 00:00:29.613000,0 days 00:00:29.632000
2023,Saudi Arabia,R,Ferrari,SAI,55,HARD,31.0,46,0 days 00:01:33.149000,0 days 00:00:34.067000,0 days 00:00:29.480000,0 days 00:00:29.602000
2023,Saudi Arabia,R,Ferrari,SAI,55,HARD,32.0,47,0 days 00:01:33.128000,0 days 00:00:34.152000,0 days 00:00:29.386000,0 days 00:00:29.590000
2023,Saudi Arabia,R,Ferrari,SAI,55,HARD,33.0,48,0 days 00:01:32.920000,0 days 00:00:34.005000,0 days 00:00:29.301000,0 days 00:00:29.614000
2023,Saudi Arabia,R,Ferrari,SAI,55,HARD,34.0,49,0 days 00:01:33.564000,0 days 00:00:34.465000,0 days 00:00:29.499000,0 days 00:00:29.600000
2023,Saudi Arabia,R,Ferrari,SAI,55,HARD,35.0,50,0 days 00:01:32.822000,0 days 00:00:33.929000,0 days 00:00:29.367000,0 days 00:00:29.526000
2023,Saudi Arabia,R,Ferrari,LEC,16,SOFT,2.0,2,0 days 00:01:36.907000,0 days 00:00:35.938000,0 days 00:00:30.589000,0 days 00:00:30.380000
2023,Saudi Arabia,R,Ferrari,LEC,16,SOFT,3.0,3,0 days 00:01:35.825000,0 days 00:00:35.648000,0 days 00:00:30.205000,0 days 00:00:29.972000
2023,Saudi Arabia,R,Ferrari,LEC,16,SOFT,4.0,4,0 days 00:01:35.871000,0 days 00:00:35.805000,0 days 00:00:30.204000,0 days 00:00:29.862000
2023,Saudi Arabia,R,Ferrari,LEC,16,SOFT,5.0,5,0 days 00:01:36.275000,0 days 00:00:36.017000,0 days 00:00:30.274000,0 days 00:00:29.984000
2023,Saudi Arabia,R,Ferrari,LEC,16,SOFT,6.0,6,0 days 00:01:35.347000,0 days 00:00:35.591000,0 days 00:00:30.106000,0 days 00:00:29.650000
2023,Saudi Arabia,R,Ferrari,LEC,16,SOFT,7.0,7,0 days 00:01:36.117000,0 days 00:00:35.938000,0 days 00:00:30.273000,0 days 00:00:29.906000
2023,Saudi Arabia,R,Ferrari,LEC,16,SOFT,8.0,8,0 days 00:01:35.858000,0 days 00:00:35.781000,0 days 00:00:30.018000,0 days 00:00:30.059000
2023,Saudi Arabia,R,Ferrari,LEC,16,SOFT,9.0,9,0 days 00:01:35.364000,0 days 00:00:35.033000,0 days 00:00:30.283000,0 days 00:00:30.048000
2023,Saudi Arabia,R,Ferrari,LEC,16,SOFT,10.0,10,0 days 00:01:35.612000,0 days 00:00:35.189000,0 days 00:00:30.224000,0 days 00:00:30.199000
2023,Saudi Arabia,R,Ferrari,LEC,16,SOFT,11.0,11,0 days 00:01:35.125000,0 days 00:00:35.104000,0 days 00:00:29.894000,0 days 00:00:30.127000
2023,Saudi Arabia,R,Ferrari,LEC,16,SOFT,12.0,12,0 days 00:01:35.438000,0 days 00:00:35.281000,0 days 00:00:29.920000,0 days 00:00:30.237000
2023,Saudi Arabia,R,Ferrari,LEC,16,SOFT,13.0,13,0 days 00:01:35.226000,0 days 00:00:34.840000,0 days 00:00:30.104000,0 days 00:00:30.282000
2023,Saudi Arabia,R,Ferrari,LEC,16,SOFT,14.0,14,0 days 00:01:34.609000,0 days 00:00:34.643000,0 days 00:00:29.958000,0 days 00:00:30.008000
2023,Saudi Arabia,R,Ferrari,LEC,16,SOFT,15.0,15,0 days 00:01:35.071000,0 days 00:00:34.810000,0 days 00:00:30.062000,0 days 00:00:30.199000
2023,Saudi Arabia,R,Ferrari,LEC,16,HARD,6.0,22,0 days 00:01:35.700000,0 days 00:00:35.650000,0 days 00:00:29.942000,0 days 00:00:30.108000
2023,Saudi Arabia,R,Ferrari,LEC,16,HARD,7.0,23,0 days 00:01:34.853000,0 days 00:00:35.369000,0 days 00:00:29.747000,0 days 00:00:29.737000
2023,Saudi Arabia,R,Ferrari,LEC,16,HARD,8.0,24,0 days 00:01:35.403000,0 days 00:00:35.412000,0 days 00:00:30.033000,0 days 00:00:29.958000
2023,Saudi Arabia,R,Ferrari,LEC,16,HARD,9.0,25,0 days 00:01:34.742000,0 days 00:00:34.895000,0 days 00:00:29.874000,0 days 00:00:29.973000
2023,Saudi Arabia,R,Ferrari,LEC,16,HARD,10.0,26,0 days 00:01:34.432000,0 days 00:00:34.832000,0 days 00:00:29.779000,0 days 00:00:29.821000
2023,Saudi Arabia,R,Ferrari,LEC,16,HARD,11.0,27,0 days 00:01:34.681000,0 days 00:00:34.766000,0 days 00:00:29.913000,0 days 00:00:30.002000
2023,Saudi Arabia,R,Ferrari,LEC,16,HARD,12.0,28,0 days 00:01:34.886000,0 days 00:00:35.019000,0 days 00:00:29.957000,0 days 00:00:29.910000
2023,Saudi Arabia,R,Ferrari,LEC,16,HARD,13.0,29,0 days 00:01:34.321000,0 days 00:00:34.731000,0 days 00:00:29.784000,0 days 00:00:29.806000
2023,Saudi Arabia,R,Ferrari,LEC,16,HARD,14.0,30,0 days 00:01:34.334000,0 days 00:00:34.889000,0 days 00:00:29.714000,0 days 00:00:29.731000
2023,Saudi Arabia,R,Ferrari,LEC,16,HARD,15.0,31,0 days 00:01:34.082000,0 days 00:00:34.465000,0 days 00:00:29.659000,0 days 00:00:29.958000
2023,Saudi Arabia,R,Ferrari,LEC,16,HARD,16.0,32,0 days 00:01:34.701000,0 days 00:00:35.337000,0 days 00:00:29.681000,0 days 00:00:29.683000
2023,Saudi Arabia,R,Ferrari,LEC,16,HARD,17.0,33,0 days 00:01:33.787000,0 days 00:00:34.530000,0 days 00:00:29.582000,0 days 00:00:29.675000
2023,Saudi Arabia,R,Ferrari,LEC,16,HARD,18.0,34,0 days 00:01:33.716000,0 days 00:00:34.467000,0 days 00:00:29.612000,0 days 00:00:29.637000
2023,Saudi Arabia,R,Ferrari,LEC,16,HARD,19.0,35,0 days 00:01:34.341000,0 days 00:00:34.747000,0 days 00:00:29.702000,0 days 00:00:29.892000
2023,Saudi Arabia,R,Ferrari,LEC,16,HARD,20.0,36,0 days 00:01:33.749000,0 days 00:00:34.414000,0 days 00:00:29.566000,0 days 00:00:29.769000
2023,Saudi Arabia,R,Ferrari,LEC,16,HARD,21.0,37,0 days 00:01:33.839000,0 days 00:00:34.424000,0 days 00:00:29.621000,0 days 00:00:29.794000
2023,Saudi Arabia,R,Ferrari,LEC,16,HARD,22.0,38,0 days 00:01:33.713000,0 days 00:00:34.296000,0 days 00:00:29.653000,0 days 00:00:29.764000
2023,Saudi Arabia,R,Ferrari,LEC,16,HARD,23.0,39,0 days 00:01:33.479000,0 days 00:00:34.277000,0 days 00:00:29.608000,0 days 00:00:29.594000
2023,Saudi Arabia,R,Ferrari,LEC,16,HARD,24.0,40,0 days 00:01:33.569000,0 days 00:00:34.356000,0 days 00:00:29.507000,0 days 00:00:29.706000
2023,Saudi Arabia,R,Ferrari,LEC,16,HARD,25.0,41,0 days 00:01:33.155000,0 days 00:00:34.129000,0 days 00:00:29.437000,0 days 00:00:29.589000
2023,Saudi Arabia,R,Ferrari,LEC,16,HARD,26.0,42,0 days 00:01:33.384000,0 days 00:00:34.237000,0 days 00:00:29.412000,0 days 00:00:29.735000
2023,Saudi Arabia,R,Ferrari,LEC,16,HARD,27.0,43,0 days 00:01:33.447000,0 days 00:00:34.200000,0 days 00:00:29.505000,0 days 00:00:29.742000
2023,Saudi Arabia,R,Ferrari,LEC,16,HARD,28.0,44,0 days 00:01:33.322000,0 days 00:00:34.086000,0 days 00:00:29.571000,0 days 00:00:29.665000
2023,Saudi Arabia,R,Ferrari,LEC,16,HARD,29.0,45,0 days 00:01:33.238000,0 days 00:00:34.204000,0 days 00:00:29.407000,0 days 00:00:29.627000
2023,Saudi Arabia,R,Ferrari,LEC,16,HARD,30.0,46,0 days 00:01:33.419000,0 days 00:00:34.307000,0 days 00:00:29.518000,0 days 00:00:29.594000
2023,Saudi Arabia,R,Ferrari,LEC,16,HARD,31.0,47,0 days 00:01:33.056000,0 days 00:00:34.048000,0 days 00:00:29.457000,0 days 00:00:29.551000
2023,Saudi Arabia,R,Ferrari,LEC,16,HARD,32.0,48,0 days 00:01:34.119000,0 days 00:00:34.298000,0 days 00:00:29.780000,0 days 00:00:30.041000
2023,Saudi Arabia,R,Ferrari,LEC,16,HARD,33.0,49,0 days 00:01:33.942000,0 days 00:00:34.450000,0 days 00:00:29.716000,0 days 00:00:29.776000
2023,Saudi Arabia,R,Ferrari,LEC,16,HARD,34.0,50,0 days 00:01:36.267000,0 days 00:00:35.322000,0 days 00:00:30.056000,0 days 00:00:30.889000
2023,Saudi Arabia,R,Alpine,OCO,31,MEDIUM,2.0,2,0 days 00:01:37.006000,0 days 00:00:36.175000,0 days 00:00:30.442000,0 days 00:00:30.389000
2023,Saudi Arabia,R,Alpine,OCO,31,MEDIUM,3.0,3,0 days 00:01:36.066000,0 days 00:00:35.611000,0 days 00:00:30.210000,0 days 00:00:30.245000
2023,Saudi Arabia,R,Alpine,OCO,31,MEDIUM,4.0,4,0 days 00:01:35.729000,0 days 00:00:35.173000,0 days 00:00:30.333000,0 days 00:00:30.223000
2023,Saudi Arabia,R,Alpine,OCO,31,MEDIUM,5.0,5,0 days 00:01:35.849000,0 days 00:00:35.198000,0 days 00:00:30.387000,0 days 00:00:30.264000
2023,Saudi Arabia,R,Alpine,OCO,31,MEDIUM,6.0,6,0 days 00:01:35.794000,0 days 00:00:35.216000,0 days 00:00:30.297000,0 days 00:00:30.281000
2023,Saudi Arabia,R,Alpine,OCO,31,MEDIUM,7.0,7,0 days 00:01:35.847000,0 days 00:00:35.276000,0 days 00:00:30.314000,0 days 00:00:30.257000
2023,Saudi Arabia,R,Alpine,OCO,31,MEDIUM,8.0,8,0 days 00:01:36.212000,0 days 00:00:35.576000,0 days 00:00:30.327000,0 days 00:00:30.309000
2023,Saudi Arabia,R,Alpine,OCO,31,MEDIUM,9.0,9,0 days 00:01:35.924000,0 days 00:00:35.300000,0 days 00:00:30.325000,0 days 00:00:30.299000
2023,Saudi Arabia,R,Alpine,OCO,31,MEDIUM,10.0,10,0 days 00:01:35.955000,0 days 00:00:35.371000,0 days 00:00:30.247000,0 days 00:00:30.337000
2023,Saudi Arabia,R,Alpine,OCO,31,MEDIUM,11.0,11,0 days 00:01:35.901000,0 days 00:00:35.334000,0 days 00:00:30.261000,0 days 00:00:30.306000
