Year,Race,Session,Team,Driver,Driver Number,Compound,Tyre Life,Lap Number,Lap Times,Sector 1 Times,Sector 2 Times,Sector 3 Times
2023,Saudi Arabia,FP2,Alfa Romeo,BOT,77,SOFT,5.0,12.0,01:56.856,00:35.343,00:42.786,00:38.727
2023,Saudi Arabia,FP2,Alfa Romeo,BOT,77,SOFT,6.0,13.0,01:31.052,00:33.112,00:28.817,00:29.123
2023,Saudi Arabia,FP2,Alfa Romeo,BOT,77,SOFT,7.0,14.0,02:3.944,00:52.874,00:38.841,00:32.229
2023,Saudi Arabia,FP2,Alfa Romeo,BOT,77,HARD,9.0,17.0,01:37.842,00:35.967,00:30.874,00:31.001
2023,Saudi Arabia,FP2,Alfa Romeo,BOT,77,HARD,10.0,18.0,01:37.943,00:35.921,00:30.942,00:31.080
2023,Saudi Arabia,FP2,Alfa Romeo,BOT,77,HARD,12.0,20.0,01:38.195,00:35.805,00:30.870,00:31.520
2023,Saudi Arabia,FP2,Alfa Romeo,BOT,77,HARD,13.0,21.0,01:39.118,00:36.536,00:31.247,00:31.335
2023,Saudi Arabia,FP2,Alfa Romeo,BOT,77,SOFT,10.0,24.0,01:36.616,00:35.518,00:30.348,00:30.750
2023,Saudi Arabia,FP2,Alfa Romeo,BOT,77,SOFT,11.0,25.0,01:36.507,00:35.335,00:30.515,00:30.657
2023,Saudi Arabia,FP2,Alfa Romeo,BOT,77,SOFT,12.0,26.0,01:36.886,00:35.484,00:30.573,00:30.829
2023,Saudi Arabia,FP2,Alfa Romeo,BOT,77,SOFT,13.0,27.0,01:36.846,00:35.478,00:30.593,00:30.775
2023,Saudi Arabia,FP2,Alfa Romeo,BOT,77,SOFT,14.0,28.0,01:36.944,00:35.476,00:30.736,00:30.732
2023,Saudi Arabia,FP2,McLaren,PIA,81,HARD,2.0,2.0,01:33.452,00:34.824,00:29.185,00:29.443
2023,Saudi Arabia,FP2,McLaren,PIA,81,HARD,3.0,3.0,01:33.888,00:34.498,00:29.712,00:29.678
2023,Saudi Arabia,FP2,McLaren,PIA,81,HARD,4.0,4.0,02:15.867,00:49.277,00:42.613,00:43.977
2023,Saudi Arabia,FP2,McLaren,PIA,81,HARD,5.0,5.0,01:32.189,00:33.651,00:29.039,00:29.499
2023,Saudi Arabia,FP2,McLaren,PIA,81,HARD,6.0,6.0,02:14.358,00:53.767,00:42.416,00:38.175
2023,Saudi Arabia,FP2,McLaren,PIA,81,SOFT,2.0,9.0,01:38.252,00:33.276,00:28.993,00:35.983
2023,Saudi Arabia,FP2,McLaren,PIA,81,SOFT,3.0,10.0,02:16.391,00:51.054,00:44.518,00:40.819
2023,Saudi Arabia,FP2,McLaren,PIA,81,SOFT,4.0,11.0,01:30.964,00:33.209,00:28.803,00:28.952
2023,Saudi Arabia,FP2,McLaren,PIA,81,SOFT,5.0,12.0,02:21.156,00:55.600,00:45.423,00:40.133
2023,Saudi Arabia,FP2,McLaren,PIA,81,SOFT,8.0,15.0,01:35.689,00:35.087,00:30.228,00:30.374
2023,Saudi Arabia,FP2,McLaren,PIA,81,SOFT,9.0,16.0,01:35.510,00:35.046,00:30.081,00:30.383
2023,Saudi Arabia,FP2,McLaren,PIA,81,HARD,9.0,19.0,01:35.445,00:35.095,00:30.185,00:30.165
2023,Saudi Arabia,FP2,McLaren,PIA,81,HARD,10.0,20.0,01:35.434,00:35.080,00:29.975,00:30.379
2023,Saudi Arabia,FP2,McLaren,PIA,81,HARD,11.0,21.0,01:35.378,00:35.041,00:30.036,00:30.301
2023,Saudi Arabia,FP2,McLaren,PIA,81,HARD,12.0,22.0,01:35.745,00:35.110,00:30.089,00:30.546
2023,Saudi Arabia,FP2,McLaren,PIA,81,HARD,13.0,23.0,01:35.685,00:35.285,00:30.151,00:30.249
2023,Saudi Arabia,FP2,McLaren,PIA,81,HARD,14.0,24.0,01:36.159,00:35.309,00:30.482,00:30.368
2023,Saudi Arabia,FP3,Red Bull Racing,VER,1,HARD,2.0,2.0,01:30.724,00:33.279,00:28.634,00:28.811
2023,Saudi Arabia,FP3,Red Bull Racing,VER,1,HARD,3.0,3.0,02:15.453,00:49.627,00:42.298,00:43.528
2023,Saudi Arabia,FP3,Red Bull Racing,VER,1,HARD,4.0,4.0,01:29.882,00:32.822,00:28.412,00:28.648
2023,Saudi Arabia,FP3,Red Bull Racing,VER,1,HARD,5.0,5.0,02:19.629,00:54.256,00:44.199,00:41.174
2023,Saudi Arabia,FP3,Red Bull Racing,VER,1,HARD,6.0,6.0,01:29.746,00:32.796,00:28.294,00:28.656
2023,Saudi Arabia,FP3,Red Bull Racing,VER,1,HARD,8.0,8.0,01:29.549,00:32.635,00:28.328,00:28.586
2023,Saudi Arabia,FP3,Red Bull Racing,VER,1,SOFT,2.0,11.0,01:28.756,00:32.285,00:28.173,00:28.298
2023,Saudi Arabia,FP3,Red Bull Racing,VER,1,SOFT,4.0,13.0,01:28.660,00:32.192,00:28.067,00:28.401
2023,Saudi Arabia,FP3,Red Bull Racing,VER,1,SOFT,6.0,15.0,01:52.193,00:46.928,00:32.516,00:32.749
2023,Saudi Arabia,FP3,Red Bull Racing,VER,1,SOFT,7.0,16.0,01:28.485,00:32.143,00:28.110,00:28.232
2023,Saudi Arabia,FP3,Red Bull Racing,VER,1,SOFT,10.0,19.0,02:5.211,00:47.259,00:32.564,00:45.388
2023,Saudi Arabia,FP3,Mercedes,RUS,63,SOFT,2.0,2.0,01:30.476,00:33.016,00:28.489,00:28.971
2023,Saudi Arabia,FP3,Mercedes,RUS,63,SOFT,3.0,3.0,02:26.704,00:56.196,00:54.979,00:35.529
2023,Saudi Arabia,FP3,Mercedes,RUS,63,SOFT,4.0,4.0,01:30.951,00:33.000,00:28.579,00:29.372
2023,Saudi Arabia,FP3,Mercedes,RUS,63,SOFT,5.0,5.0,02:27.686,01:2.141,00:44.529,00:41.016
2023,Saudi Arabia,FP3,Mercedes,RUS,63,SOFT,6.0,6.0,01:30.250,00:32.722,00:28.579,00:28.949
2023,Saudi Arabia,FP3,Mercedes,RUS,63,SOFT,7.0,7.0,02:27.453,00:58.336,00:48.517,00:40.600
2023,Saudi Arabia,FP3,Mercedes,RUS,63,SOFT,8.0,8.0,01:30.093,00:32.480,00:28.608,00:29.005
2023,Saudi Arabia,FP3,Mercedes,RUS,63,SOFT,2.0,11.0,01:30.204,00:32.679,00:28.526,00:28.999
2023,Saudi Arabia,FP3,Mercedes,RUS,63,SOFT,3.0,12.0,02:29.297,00:59.072,00:54.124,00:36.101
2023,Saudi Arabia,FP3,Mercedes,RUS,63,SOFT,4.0,13.0,01:30.039,00:32.607,00:28.474,00:28.958
2023,Saudi Arabia,FP3,Mercedes,RUS,63,SOFT,5.0,14.0,02:21.906,00:57.374,00:49.413,00:35.119
2023,Saudi Arabia,FP3,Mercedes,RUS,63,SOFT,6.0,15.0,01:29.811,00:32.507,00:28.410,00:28.894
2023,Saudi Arabia,FP3,Mercedes,RUS,63,SOFT,11.0,18.0,02:22.526,00:52.552,00:45.046,00:44.928
2023,Saudi Arabia,FP3,Ferrari,SAI,55,MEDIUM,2.0,2.0,01:31.215,00:33.196,00:28.853,00:29.166
2023,Saudi Arabia,FP3,Ferrari,SAI,55,MEDIUM,4.0,4.0,01:30.828,00:32.996,00:28.705,00:29.127
2023,Saudi Arabia,FP3,Ferrari,SAI,55,MEDIUM,7.0,7.0,01:34.818,00:34.666,00:29.941,00:30.211
2023,Saudi Arabia,FP3,Ferrari,SAI,55,MEDIUM,8.0,8.0,01:34.613,00:34.534,00:29.819,00:30.260
2023,Saudi Arabia,FP3,Ferrari,SAI,55,SOFT,2.0,11.0,01:56.712,00:35.826,00:43.778,00:37.108
2023,Saudi Arabia,FP3,Ferrari,SAI,55,SOFT,3.0,12.0,01:29.844,00:32.651,00:28.450,00:28.743
2023,Saudi Arabia,FP3,Ferrari,SAI,55,SOFT,5.0,14.0,01:29.761,00:32.502,00:28.525,00:28.734
2023,Saudi Arabia,FP3,Mercedes,HAM,44,SOFT,2.0,2.0,01:30.492,00:32.966,00:28.677,00:28.849
2023,Saudi Arabia,FP3,Mercedes,HAM,44,SOFT,4.0,4.0,01:30.421,00:32.945,00:28.553,00:28.923
2023,Saudi Arabia,FP3,Mercedes,HAM,44,SOFT,6.0,6.0,01:56.881,00:32.911,00:40.047,00:43.923
2023,Saudi Arabia,FP3,Mercedes,HAM,44,SOFT,9.0,9.0,01:29.819,00:32.628,00:28.446,00:28.745
2023,Saudi Arabia,FP3,Mercedes,HAM,44,SOFT,11.0,11.0,01:29.568,00:32.546,00:28.335,00:28.687
2023,Saudi Arabia,FP3,Mercedes,HAM,44,SOFT,7.0,14.0,01:31.689,00:32.683,00:28.537,00:30.469
2023,Saudi Arabia,FP3,Mercedes,HAM,44,SOFT,9.0,17.0,01:56.587,00:38.937,00:31.297,00:46.353
2023,Saudi Arabia,FP3,Alpine,OCO,31,SOFT,2.0,2.0,01:31.405,00:33.400,00:28.908,00:29.097
2023,Saudi Arabia,FP3,Alpine,OCO,31,SOFT,3.0,3.0,02:17.077,00:48.585,00:47.924,00:40.568
2023,Saudi Arabia,FP3,Alpine,OCO,31,SOFT,4.0,4.0,01:30.505,00:32.815,00:28.701,00:28.989
2023,Saudi Arabia,FP3,Alpine,OCO,31,SOFT,5.0,5.0,02:16.786,00:50.893,00:45.983,00:39.910
2023,Saudi Arabia,FP3,Alpine,OCO,31,SOFT,6.0,6.0,01:30.081,00:32.823,00:28.554,00:28.704
2023,Saudi Arabia,FP3,Alpine,OCO,31,SOFT,2.0,9.0,01:39.565,00:37.421,00:31.194,00:30.950
2023,Saudi Arabia,FP3,Alpine,OCO,31,SOFT,3.0,10.0,01:30.570,00:32.927,00:28.825,00:28.818
2023,Saudi Arabia,FP3,Alpine,OCO,31,SOFT,6.0,13.0,01:30.428,00:32.707,00:28.618,00:29.103
2023,Saudi Arabia,FP3,Alpine,OCO,31,SOFT,7.0,14.0,02:7.153,00:48.284,00:42.127,00:36.742
2023,Saudi Arabia,FP3,Alpine,OCO,31,SOFT,8.0,15.0,01:29.953,00:32.648,00:28.516,00:28.789
2023,Saudi Arabia,FP3,Alpine,OCO,31,SOFT,9.0,18.0,02:0.316,00:36.748,00:36.845,00:46.723
2023,Saudi Arabia,FP3,Haas F1 Team,HUL,27,MEDIUM,2.0,2.0,01:32.449,00:33.991,00:29.031,00:29.427
2023,Saudi Arabia,FP3,Haas F1 Team,HUL,27,MEDIUM,3.0,3.0,02:28.914,00:55.548,00:51.135,00:42.231
2023,Saudi Arabia,FP3,Haas F1 Team,HUL,27,MEDIUM,4.0,4.0,01:31.720,00:33.573,00:28.978,00:29.169
2023,Saudi Arabia,FP3,Haas F1 Team,HUL,27,MEDIUM,7.0,7.0,01:31.471,00:33.354,00:28.792,00:29.325
2023,Saudi Arabia,FP3,Haas F1 Team,HUL,27,MEDIUM,8.0,8.0,02:29.809,00:56.018,00:53.190,00:40.601
2023,Saudi Arabia,FP3,Haas F1 Team,HUL,27,MEDIUM,9.0,9.0,01:31.165,00:33.207,00:28.790,00:29.168
2023,Saudi Arabia,FP3,Haas F1 Team,HUL,27,SOFT,2.0,12.0,01:29.933,00:32.782,00:28.426,00:28.725
2023,Saudi Arabia,FP3,Haas F1 Team,HUL,27,SOFT,3.0,13.0,02:26.852,00:50.752,00:56.856,00:39.244
2023,Saudi Arabia,FP3,Haas F1 Team,HUL,27,SOFT,4.0,14.0,01:29.942,00:32.765,00:28.448,00:28.729
2023,Saudi Arabia,FP3,Haas F1 Team,HUL,27,SOFT,8.0,18.0,01:48.026,00:39.456,00:33.568,00:35.002
2023,Saudi Arabia,FP3,Alfa Romeo,ZHO,24,SOFT,2.0,2.0,01:32.257,00:33.880,00:29.120,00:29.257
2023,Saudi Arabia,FP3,Alfa Romeo,ZHO,24,SOFT,3.0,3.0,02:2.757,00:47.748,00:40.491,00:34.518
2023,Saudi Arabia,FP3,Alfa Romeo,ZHO,24,SOFT,4.0,4.0,01:31.503,00:33.412,00:28.916,00:29.175
2023,Saudi Arabia,FP3,Alfa Romeo,ZHO,24,SOFT,5.0,5.0,02:4.401,00:47.591,00:38.617,00:38.193
2023,Saudi Arabia,FP3,Alfa Romeo,ZHO,24,SOFT,6.0,6.0,01:31.070,00:33.220,00:28.804,00:29.046
2023,Saudi Arabia,FP3,Alfa Romeo,ZHO,24,SOFT,7.0,7.0,02:8.558,00:46.794,00:38.954,00:42.810
2023,Saudi Arabia,FP3,Alfa Romeo,ZHO,24,SOFT,8.0,8.0,01:31.046,00:33.076,00:28.823,00:29.147
2023,Saudi Arabia,FP3,Alfa Romeo,ZHO,24,SOFT,2.0,11.0,01:31.146,00:33.228,00:28.800,00:29.118
2023,Saudi Arabia,FP3,Alfa Romeo,ZHO,24,SOFT,3.0,12.0,02:16.247,00:50.047,00:46.438,00:39.762
2023,Saudi Arabia,FP3,Alfa Romeo,ZHO,24,SOFT,4.0,13.0,01:29.917,00:32.773,00:28.403,00:28.741
2023,Saudi Arabia,FP3,Alfa Romeo,ZHO,24,SOFT,5.0,14.0,02:12.497,00:49.447,00:40.736,00:42.314
2023,Saudi Arabia,FP3,Alfa Romeo,ZHO,24,SOFT,6.0,15.0,01:31.418,00:33.130,00:29.028,00:29.260
2023,Saudi Arabia,FP3,Alfa Romeo,ZHO,24,SOFT,9.0,18.0,01:34.875,00:34.600,00:29.956,00:30.319
2023,Saudi Arabia,FP3,Alfa Romeo,ZHO,24,SOFT,10.0,19.0,01:34.957,00:34.557,00:30.085,00:30.315
2023,Saudi Arabia,FP3,Alfa Romeo,ZHO,24,SOFT,11.0,20.0,02:24.027,00:45.140,00:48.325,00:50.562
2023,Saudi Arabia,FP3,Williams,ALB,23,SOFT,2.0,2.0,01:31.050,00:33.325,00:28.695,00:29.030
2023,Saudi Arabia,FP3,Williams,ALB,23,SOFT,3.0,3.0,02:23.028,00:53.920,00:46.044,00:43.064
2023,Saudi Arabia,FP3,Williams,ALB,23,SOFT,4.0,4.0,01:30.326,00:32.809,00:28.543,00:28.974
2023,Saudi Arabia,FP3,Williams,ALB,23,SOFT,5.0,5.0,02:17.585,00:50.941,00:42.587,00:44.057
2023,Saudi Arabia,FP3,Williams,ALB,23,SOFT,6.0,6.0,01:57.105,00:32.973,00:44.047,00:40.085
2023,Saudi Arabia,FP3,Williams,ALB,23,SOFT,7.0,7.0,01:31.900,00:32.765,00:29.501,00:29.634
2023,Saudi Arabia,FP3,Williams,ALB,23,SOFT,2.0,10.0,01:30.008,00:32.748,00:28.476,00:28.784
2023,Saudi Arabia,FP3,Williams,ALB,23,SOFT,3.0,11.0,02:21.047,00:56.654,00:46.652,00:37.741
2023,Saudi Arabia,FP3,Williams,ALB,23,SOFT,4.0,12.0,01:29.983,00:32.748,00:28.446,00:28.789
2023,Saudi Arabia,FP3,Williams,ALB,23,SOFT,5.0,13.0,02:21.353,00:55.270,00:49.670,00:36.413
2023,Saudi Arabia,FP3,Williams,ALB,23,SOFT,6.0,14.0,01:30.290,00:32.863,00:28.469,00:28.958
2023,Saudi Arabia,FP3,Williams,ALB,23,SOFT,10.0,17.0,02:7.999,00:45.868,00:36.646,00:45.485
2023,Saudi Arabia,FP3,AlphaTauri,TSU,22,MEDIUM,2.0,2.0,01:32.255,00:33.801,00:29.180,00:29.274
2023,Saudi Arabia,FP3,AlphaTauri,TSU,22,MEDIUM,3.0,3.0,02:7.308,00:54.455,00:39.255,00:33.598
2023,Saudi Arabia,FP3,AlphaTauri,TSU,22,MEDIUM,4.0,4.0,01:31.590,00:33.331,00:29.019,00:29.240
2023,Saudi Arabia,FP3,AlphaTauri,TSU,22,MEDIUM,5.0,5.0,02:6.069,00:53.323,00:38.907,00:33.839
2023,Saudi Arabia,FP3,AlphaTauri,TSU,22,MEDIUM,6.0,6.0,01:31.134,00:33.044,00:28.998,00:29.092
2023,Saudi Arabia,FP3,AlphaTauri,TSU,22,MEDIUM,7.0,7.0,02:0.632,00:48.896,00:37.953,00:33.783
2023,Saudi Arabia,FP3,AlphaTauri,TSU,22,MEDIUM,8.0,8.0,01:31.650,00:33.188,00:29.099,00:29.363
2023,Saudi Arabia,FP3,AlphaTauri,TSU,22,MEDIUM,13.0,13.0,01:31.106,00:33.030,00:29.005,00:29.071
2023,Saudi Arabia,FP3,AlphaTauri,TSU,22,MEDIUM,14.0,14.0,02:18.168,01:0.336,00:42.769,00:35.063
2023,Saudi Arabia,FP3,AlphaTauri,TSU,22,MEDIUM,15.0,15.0,01:30.797,00:32.853,00:28.929,00:29.015
2023,Saudi Arabia,FP3,AlphaTauri,TSU,22,MEDIUM,16.0,16.0,02:20.914,00:57.188,00:46.554,00:37.172
2023,Saudi Arabia,FP3,AlphaTauri,TSU,22,MEDIUM,17.0,17.0,01:51.033,00:42.518,00:34.035,00:34.480
2023,Saudi Arabia,FP3,AlphaTauri,TSU,22,MEDIUM,18.0,18.0,01:31.290,00:32.955,00:29.097,00:29.238
2023,Saudi Arabia,FP3,AlphaTauri,TSU,22,MEDIUM,19.0,19.0,02:11.271,00:46.513,00:39.724,00:45.034
2023,Saudi Arabia,FP3,Haas F1 Team,MAG,20,MEDIUM,2.0,2.0,01:31.742,00:33.379,00:28.880,00:29.483
2023,Saudi Arabia,FP3,Haas F1 Team,MAG,20,MEDIUM,3.0,3.0,02:21.135,00:46.944,00:49.490,00:44.701
2023,Saudi Arabia,FP3,Haas F1 Team,MAG,20,MEDIUM,4.0,4.0,01:31.245,00:33.236,00:28.754,00:29.255
2023,Saudi Arabia,FP3,Haas F1 Team,MAG,20,SOFT,2.0,7.0,01:30.144,00:32.724,00:28.535,00:28.885
2023,Saudi Arabia,FP3,Haas F1 Team,MAG,20,SOFT,3.0,8.0,02:9.837,00:46.659,00:37.047,00:46.131
2023,Saudi Arabia,FP3,Haas F1 Team,MAG,20,SOFT,5.0,10.0,01:30.131,00:32.976,00:28.475,00:28.680
2023,Saudi Arabia,FP3,Haas F1 Team,MAG,20,SOFT,9.0,14.0,01:48.457,00:39.352,00:33.046,00:36.059
2023,Saudi Arabia,FP3,Aston Martin,STR,18,HARD,2.0,4.0,01:31.766,00:33.460,00:29.065,00:29.241
2023,Saudi Arabia,FP3,Aston Martin,STR,18,HARD,3.0,5.0,02:0.078,00:43.570,00:39.075,00:37.433
2023,Saudi Arabia,FP3,Aston Martin,STR,18,HARD,4.0,6.0,01:31.035,00:33.156,00:28.947,00:28.932
2023,Saudi Arabia,FP3,Aston Martin,STR,18,HARD,5.0,7.0,02:12.201,00:49.262,00:45.119,00:37.820
2023,Saudi Arabia,FP3,Aston Martin,STR,18,HARD,6.0,8.0,01:31.031,00:33.092,00:28.839,00:29.100
2023,Saudi Arabia,FP3,Aston Martin,STR,18,HARD,7.0,9.0,01:37.151,00:37.708,00:29.699,00:29.744
2023,Saudi Arabia,FP3,Aston Martin,STR,18,HARD,8.0,10.0,01:33.235,00:34.291,00:29.211,00:29.733
2023,Saudi Arabia,FP3,Aston Martin,STR,18,HARD,9.0,11.0,01:32.691,00:34.077,00:29.026,00:29.588
2023,Saudi Arabia,FP3,Aston Martin,STR,18,SOFT,2.0,14.0,01:29.742,00:32.545,00:28.485,00:28.712
2023,Saudi Arabia,FP3,Aston Martin,STR,18,SOFT,3.0,15.0,02:25.150,00:53.862,00:47.854,00:43.434
2023,Saudi Arabia,FP3,Aston Martin,STR,18,SOFT,4.0,16.0,01:29.509,00:32.452,00:28.461,00:28.596
2023,Saudi Arabia,FP3,Aston Martin,STR,18,SOFT,7.0,19.0,01:30.274,00:32.887,00:28.569,00:28.818
2023,Saudi Arabia,FP3,Aston Martin,STR,18,SOFT,8.0,20.0,02:7.402,00:45.817,00:37.559,00:44.026
2023,Saudi Arabia,FP3,Ferrari,LEC,16,MEDIUM,2.0,2.0,01:31.359,00:33.538,00:28.833,00:28.988
2023,Saudi Arabia,FP3,Ferrari,LEC,16,MEDIUM,3.0,3.0,02:29.245,00:54.271,00:51.820,00:43.154
2023,Saudi Arabia,FP3,Ferrari,LEC,16,MEDIUM,4.0,4.0,01:30.604,00:32.956,00:28.772,00:28.876
2023,Saudi Arabia,FP3,Ferrari,LEC,16,MEDIUM,7.0,7.0,01:34.449,00:34.610,00:29.708,00:30.131
2023,Saudi Arabia,FP3,Ferrari,LEC,16,MEDIUM,8.0,8.0,01:34.026,00:34.457,00:29.677,00:29.892
2023,Saudi Arabia,FP3,Ferrari,LEC,16,SOFT,2.0,11.0,01:59.215,00:44.979,00:40.297,00:33.939
2023,Saudi Arabia,FP3,Ferrari,LEC,16,SOFT,3.0,12.0,01:29.897,00:32.678,00:28.381,00:28.838
2023,Saudi Arabia,FP3,Ferrari,LEC,16,SOFT,5.0,14.0,01:29.588,00:32.566,00:28.326,00:28.696
2023,Saudi Arabia,FP3,Aston Martin,ALO,14,HARD,2.0,4.0,01:32.696,00:34.013,00:29.192,00:29.491
2023,Saudi Arabia,FP3,Aston Martin,ALO,14,HARD,3.0,5.0,01:58.698,00:43.328,00:38.039,00:37.331
2023,Saudi Arabia,FP3,Aston Martin,ALO,14,HARD,4.0,6.0,01:32.561,00:33.826,00:29.245,00:29.490
2023,Saudi Arabia,FP3,Aston Martin,ALO,14,HARD,5.0,7.0,01:34.720,00:34.991,00:29.652,00:30.077
2023,Saudi Arabia,FP3,Aston Martin,ALO,14,HARD,6.0,8.0,01:33.939,00:34.702,00:29.351,00:29.886
2023,Saudi Arabia,FP3,Aston Martin,ALO,14,HARD,7.0,9.0,01:33.626,00:34.423,00:29.313,00:29.890
2023,Saudi Arabia,FP3,Aston Martin,ALO,14,SOFT,2.0,12.0,01:29.606,00:32.492,00:28.255,00:28.859
2023,Saudi Arabia,FP3,Aston Martin,ALO,14,SOFT,3.0,13.0,02:21.039,00:56.022,00:48.620,00:36.397
2023,Saudi Arabia,FP3,Aston Martin,ALO,14,SOFT,4.0,14.0,01:52.214,00:38.066,00:38.411,00:35.737
2023,Saudi Arabia,FP3,Aston Martin,ALO,14,SOFT,5.0,15.0,01:29.483,00:32.479,00:28.225,00:28.779
2023,Saudi Arabia,FP3,Aston Martin,ALO,14,SOFT,6.0,16.0,02:16.062,00:46.160,00:49.007,00:40.895
2023,Saudi Arabia,FP3,Aston Martin,ALO,14,SOFT,7.0,17.0,01:29.927,00:32.511,00:28.406,00:29.010
2023,Saudi Arabia,FP3,Aston Martin,ALO,14,SOFT,10.0,20.0,01:59.676,00:40.146,00:34.412,00:45.118
2023,Saudi Arabia,FP3,Red Bull Racing,PER,11,SOFT,8.0,2.0,01:29.417,00:32.632,00:28.334,00:28.451
2023,Saudi Arabia,FP3,Red Bull Racing,PER,11,SOFT,10.0,4.0,02:13.301,00:54.596,00:43.792,00:34.913
2023,Saudi Arabia,FP3,Red Bull Racing,PER,11,SOFT,11.0,5.0,01:29.586,00:32.690,00:28.427,00:28.469
2023,Saudi Arabia,FP3,Red Bull Racing,PER,11,SOFT,2.0,8.0,01:29.127,00:32.309,00:28.228,00:28.590
2023,Saudi Arabia,FP3,Red Bull Racing,PER,11,SOFT,5.0,11.0,01:29.098,00:32.502,00:28.223,00:28.373
2023,Saudi Arabia,FP3,Red Bull Racing,PER,11,SOFT,7.0,13.0,01:31.630,00:32.602,00:28.521,00:30.507
2023,Saudi Arabia,FP3,Alpine,GAS,10,SOFT,2.0,2.0,01:30.718,00:33.153,00:28.733,00:28.832
2023,Saudi Arabia,FP3,Alpine,GAS,10,SOFT,3.0,3.0,02:16.472,00:56.769,00:44.182,00:35.521
2023,Saudi Arabia,FP3,Alpine,GAS,10,SOFT,4.0,4.0,01:30.161,00:32.875,00:28.557,00:28.729
2023,Saudi Arabia,FP3,Alpine,GAS,10,SOFT,5.0,5.0,02:9.701,00:50.257,00:44.620,00:34.824
2023,Saudi Arabia,FP3,Alpine,GAS,10,SOFT,6.0,6.0,01:29.935,00:32.609,00:28.443,00:28.883
2023,Saudi Arabia,FP3,Alpine,GAS,10,SOFT,2.0,9.0,01:40.149,00:37.389,00:31.805,00:30.955
2023,Saudi Arabia,FP3,Alpine,GAS,10,SOFT,3.0,10.0,01:29.701,00:32.634,00:28.337,00:28.730
2023,Saudi Arabia,FP3,Alpine,GAS,10,SOFT,6.0,13.0,01:30.159,00:32.576,00:28.487,00:29.096
2023,Saudi Arabia,FP3,Alpine,GAS,10,SOFT,7.0,14.0,02:13.249,00:51.573,00:49.107,00:32.569
2023,Saudi Arabia,FP3,Alpine,GAS,10,SOFT,8.0,15.0,01:29.997,00:32.850,00:28.511,00:28.636
2023,Saudi Arabia,FP3,Alpine,GAS,10,SOFT,9.0,18.0,02:5.190,00:42.608,00:40.271,00:42.311
2023,Saudi Arabia,FP3,McLaren,NOR,4,SOFT,2.0,3.0,01:31.104,00:33.046,00:28.839,00:29.219
2023,Saudi Arabia,FP3,McLaren,NOR,4,SOFT,4.0,5.0,01:30.931,00:32.906,00:28.767,00:29.258
2023,Saudi Arabia,FP3,McLaren,NOR,4,SOFT,6.0,7.0,01:30.463,00:32.697,00:28.745,00:29.021
2023,Saudi Arabia,FP3,McLaren,NOR,4,SOFT,9.0,10.0,02:0.335,00:33.284,00:52.264,00:34.787
2023,Saudi Arabia,FP3,McLaren,NOR,4,SOFT,10.0,11.0,02:16.830,00:38.693,00:56.787,00:41.350
2023,Saudi Arabia,FP3,McLaren,NOR,4,SOFT,11.0,12.0,01:29.690,00:32.428,00:28.437,00:28.825
2023,Saudi Arabia,FP3,McLaren,NOR,4,SOFT,13.0,14.0,01:29.754,00:32.439,00:28.488,00:28.827
2023,Saudi Arabia,FP3,McLaren,NOR,4,SOFT,2.0,17.0,02:28.516,00:46.327,00:48.971,00:53.218
2023,Saudi Arabia,FP3,Williams,SAR,2,SOFT,2.0,2.0,01:31.426,00:33.744,00:28.834,00:28.848
2023,Saudi Arabia,FP3,Williams,SAR,2,SOFT,3.0,3.0,02:5.073,00:48.498,00:41.584,00:34.991
2023,Saudi Arabia,FP3,Williams,SAR,2,SOFT,2.0,6.0,01:30.508,00:33.176,00:28.587,00:28.745
2023,Saudi Arabia,FP3,Williams,SAR,2,SOFT,2.0,9.0,01:30.260,00:32.924,00:28.578,00:28.758
2023,Saudi Arabia,FP3,Williams,SAR,2,SOFT,3.0,10.0,02:18.132,00:50.224,00:46.459,00:41.449
2023,Saudi Arabia,FP3,Williams,SAR,2,SOFT,4.0,11.0,01:57.910,00:40.957,00:41.039,00:35.914
2023,Saudi Arabia,FP3,Williams,SAR,2,SOFT,5.0,12.0,01:30.230,00:32.984,00:28.516,00:28.730
2023,Saudi Arabia,FP3,Williams,SAR,2,SOFT,6.0,13.0,02:16.348,00:48.684,00:43.603,00:44.061
2023,Saudi Arabia,FP3,Williams,SAR,2,SOFT,7.0,14.0,01:30.035,00:32.743,00:28.458,00:28.834
2023,Saudi Arabia,FP3,Williams,SAR,2,SOFT,9.0,17.0,02:24.504,00:45.442,00:48.316,00:50.746
2023,Saudi Arabia,FP3,Alfa Romeo,BOT,77,SOFT,2.0,2.0,01:32.117,00:33.240,00:28.987,00:29.890
2023,Saudi Arabia,FP3,Alfa Romeo,BOT,77,SOFT,3.0,3.0,02:2.676,00:45.157,00:40.565,00:36.954
2023,Saudi Arabia,FP3,Alfa Romeo,BOT,77,SOFT,4.0,4.0,01:31.167,00:33.029,00:28.916,00:29.222
2023,Saudi Arabia,FP3,Alfa Romeo,BOT,77,SOFT,5.0,5.0,02:3.901,00:46.293,00:39.909,00:37.699
2023,Saudi Arabia,FP3,Alfa Romeo,BOT,77,SOFT,6.0,6.0,01:31.198,00:32.912,00:28.934,00:29.352
2023,Saudi Arabia,FP3,Alfa Romeo,BOT,77,SOFT,2.0,10.0,01:45.101,00:40.957,00:32.559,00:31.585
